NO,source_id,source_name,source_url,description_mode,license_id,rights_holder,attribution_text,evidence_url,verified_at,rights_status,similarity_check,privacy_mode
WEBd31d98c01e,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/minami-ku/%e5%9b%bd%e6%8a%80%e3%81%a7%e3%81%82%e3%82%8b%e7%9b%b8%e6%92%b2%e3%82%92%e9%80%9a%e3%81%98%e3%81%a6%e3%80%81%e7%a4%bc%e5%84%80%e3%82%84%e6%80%9d%e3%81%84%e3%82%84%e3%82%8a%e3%80%81%e6%b0%97-13.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbea1f8b6fb,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e3%82%b8%e3%83%a7%e3%82%ae%e3%83%b3%e3%82%b0%e6%95%99%e5%ae%a4-7.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9392a82642,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e6%a5%bd%e3%81%97%e3%81%bf%e3%81%aa%e3%81%8c%e3%82%89%e4%bd%93%e5%8a%9b%e3%82%a2%e3%83%83%e3%83%97%ef%bc%81%e3%83%90%e3%83%a9%e3%83%b3%e3%82%b9%e3%81%ae%e3%81%a8%e3%82%8c%e3%81%9f%e4%bd%93%e3%82%92-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB964d649a8d,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e5%81%a5%e5%ba%b7%e5%a2%97%e9%80%b2%ef%bc%81%e5%a4%aa%e6%a5%b5%e6%8b%b3%e6%8a%80%e8%83%bd%e5%90%91%e4%b8%8a%ef%bc%81-11.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB859010ae30,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/kita-ku/%e5%b0%91%e6%9e%97%e5%af%ba%e6%8b%b3%e6%b3%95%e3%82%92%e4%bd%93%e9%a8%93%e3%81%97%e3%81%a6%e3%81%bf%e3%82%88%e3%81%86%ef%bc%81-30.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdfe3dfd3e1,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/minami-ku/%e3%82%a4%e3%83%b3%e3%83%a9%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%b1%e3%83%bc%e3%83%88%e6%95%99%e5%ae%a4-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB590284b7c6,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/kita-ku/%e5%ad%90%e3%81%a9%e3%82%82%e3%81%9f%e3%81%a1%e3%81%ab%e5%a4%a7%e4%ba%ba%e6%b0%97%ef%bc%81%e6%80%9d%e3%81%84%e5%87%ba%e3%82%92%e3%81%9f%e3%81%8f%e3%81%95%e3%82%93%e3%81%a4%e3%81%8f%e3%82%8d%e3%81%86-9.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB584be77808,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e5%81%a5%e5%ba%b7%e7%9b%b8%e8%ab%87%e8%ac%9b%e6%bc%94%e4%bc%9a-%e3%82%b8%e3%83%a5%e3%83%8b%e3%82%a2%e3%82%a2%e3%82%b9%e3%83%aa%e3%83%bc%e3%83%88%e3%81%ae%e7%89%87.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6a09b9080a,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/naka-ku/%e3%83%a8%e3%82%ac%e3%82%92%e9%80%9a%e3%81%98%e3%81%a6%e3%80%81%e6%97%a5%e9%a0%83%e3%81%ae%e7%94%9f%e6%b4%bb%e3%81%ae%e7%96%b2%e3%82%8c%e3%82%84%e3%82%b9%e3%83%88%e3%83%ac%e3%82%b9%e3%82%92%e8%a7%a3-6.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB346aa60e93,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/naka-ku/%e5%9b%9b%e3%83%84%e6%b1%a0-%e5%a5%b3%e6%80%a7%e3%81%ae%e3%81%9f%e3%82%81%e3%81%ae%e3%83%9c%e3%83%87%e3%82%a3%e3%82%b1%e3%82%a2%e6%95%99%e5%ae%a4-202601.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB59c270bfb9,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/naka-ku/%e3%83%a8%e3%82%ac%e3%80%81%e3%83%94%e3%83%a9%e3%83%86%e3%82%a3%e3%82%b9%e3%82%92%e9%80%9a%e3%81%98%e3%81%a6%e6%97%a5%e9%a0%83%e3%81%ae%e7%94%9f%e6%b4%bb%e3%81%ae%e7%96%b2%e3%82%8c%e3%82%84%e3%80%81-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa5eac80ae4,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%a8%e3%82%ac%e3%82%84%e3%82%a8%e3%82%af%e3%82%b5%e3%82%b5%e3%82%a4%e3%82%ba%e3%81%a7%e3%82%b7%e3%82%a7%e3%82%a4%e3%83%97%e3%82%a2%e3%83%83%e3%83%97%ef%bc%86%e3%83%aa%e3%83%95%e3%83%ac-22.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB83621386cc,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e6%b5%9c%e5%8c%97-%e3%82%b9%e3%83%88%e3%83%ac%e3%83%83%e3%83%81%ef%bc%86%e3%83%97%e3%83%81%e7%ad%8b%e3%83%88%e3%83%ac%e6%95%99%e5%ae%a4-202502.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4e7f9d4560,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e8%b6%b3%e5%85%a8%e4%bd%93%e3%81%ab%e3%82%a2%e3%83%97%e3%83%ad%e3%83%bc%e3%83%81%ef%bc%81%e5%86%b7%e3%81%88%e3%83%bb%e3%82%80%e3%81%8f%e3%81%bf%e3%82%92%e8%a7%a3%e6%b6%88%e3%81%97%e3%81%a6%e3%82%ab-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcd02c9cbea,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e5%88%9d%e5%bf%83%e8%80%85%e5%90%91%e3%81%91%e3%81%ae%e3%82%a8%e3%82%a2%e3%83%ad%e3%83%93%e3%82%af%e3%82%b9%e3%81%a7%e3%80%81%e3%83%aa%e3%82%ba%e3%83%a0%e3%81%ab%e5%90%88%e3%82%8f%e3%81%9b%e3%81%a6-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8d75a21599,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e3%82%a4%e3%83%b3%e3%83%8a%e3%83%bc%e3%83%9e%e3%83%83%e3%82%b9%e3%83%ab%e3%82%92%e9%8d%9b%e3%81%88%e3%80%81%e3%82%86%e3%81%a3%e3%81%8f%e3%82%8a%e5%91%bc%e5%90%b8%e3%81%a7%e5%bf%83%e8%ba%ab%e3%81%ae-7.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0790da2772,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e9%81%8a%e3%81%b3%e3%81%aa%e3%81%8c%e3%82%89%e9%81%8b%e5%8b%95%e3%82%92%e5%be%97%e6%84%8f%e3%81%ab%e3%81%97%e3%82%88%e3%81%86%ef%bc%81-9.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBddb1ce637a,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e8%88%9e%e9%98%aa-%e3%83%8e%e3%83%ab%e3%83%87%e3%82%a3%e3%83%83%e3%82%af%e3%83%bb%e3%82%a6%e3%82%a9%e3%83%bc%e3%82%af%e4%bd%93%e9%a8%93%e5%9e%8b%e9%81%bf%e9%9b%a3%e8%a8%93%e7%b7%b4-202511.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7823448f9e,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%ef%bd%9e%e3%81%aa%e3%82%8f%e3%81%a8%e3%81%b3%e3%81%8c%e3%81%8d%e3%81%a3%e3%81%a8%e6%a5%bd%e3%81%97%e3%81%8f%e3%81%aa%e3%82%8b%ef%bc%81%ef%bd%9e-4.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb200cbe542,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/minami-ku/%e5%b0%8f%e5%ad%a6%e7%94%9f%e3%82%bd%e3%83%95%e3%83%88%e3%83%9c%e3%83%bc%e3%83%ab%e6%95%99%e5%ae%a4-2025.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB811f781796,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/minami-ku/%e6%98%a5%e3%81%ae%e6%b0%91%e8%b8%8a%e3%83%bb%e8%88%9e%e8%b8%8a%e5%a4%a7%e4%bc%9a-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb3ca53b007,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e3%83%a9%e3%83%b3%e3%83%8b%e3%83%b3%e3%82%b0%e4%bb%b2%e9%96%93%e5%a4%a7%e5%8b%9f%e9%9b%86%ef%bc%81%e3%83%9e%e3%83%a9%e3%82%bd%e3%83%b3%e3%80%81%e3%82%b8%e3%83%a7%e3%82%ae%e3%83%b3%e3%82%b0%e3%81%ae-6.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB338d0555b8,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e3%83%97%e3%83%ad%e3%83%90%e3%82%b9%e3%82%b1%e3%83%83%e3%83%88%e3%83%9c%e3%83%bc%e3%83%abb%e3%83%aa%e3%83%bc%e3%82%b0%e3%80%8c%e4%b8%89%e9%81%a0%e3%83%8d%e3%82%aa%e3%83%95%e3%82%a7%e3%83%8b-11.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4b4f7529bd,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/higashi-ku/%e5%81%a5%e5%ba%b7%e5%a2%97%e9%80%b2%ef%bc%81%e5%a4%aa%e6%a5%b5%e6%8b%b3%e6%8a%80%e8%83%bd%e5%90%91%e4%b8%8a%ef%bc%81-9.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2dde50fa64,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e6%b5%9c%e5%8c%97-%e3%82%a8%e3%82%a2%e3%83%ad%e3%83%93%e3%82%af%e3%82%b9-202501.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB109607fd39,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e6%b5%9c%e5%8c%97-%e3%83%94%e3%83%a9%e3%83%86%e3%82%a3%e3%82%b9%e4%b8%ad%e7%b4%9a%e6%95%99%e5%ae%a4-202501.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB97e42fa270,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e6%b5%9c%e5%8c%97-%e3%83%94%e3%83%a9%e3%83%86%e3%82%a3%e3%82%b9%e5%88%9d%e7%b4%9a%e3%82%b9%e3%83%88%e3%83%ac%e3%83%83%e3%83%81%e3%83%9d%e3%83%bc%e3%83%ab-202501.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfb66c68581,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e9%80%b1%e6%9b%bf%e3%82%8f%e3%82%8a%e3%81%a7%e6%a7%98%e3%80%85%e3%81%aa%e3%83%ac%e3%82%af%e3%83%aa%e3%82%a8%e3%83%bc%e3%82%b7%e3%83%a7%e3%83%b3%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e3%82%92%e3%81%bf-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5a2b11a8d9,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e8%ba%ab%e4%bd%93%e3%81%ae%e3%82%b3%e3%82%a2%e3%81%aa%e9%83%a8%e5%88%86%e3%82%92%e9%8d%9b%e3%81%88%e3%81%a6%e5%8b%95%e3%81%8d%e3%82%84%e3%81%99%e3%81%84%e4%bd%93%e3%82%92%e4%bd%9c%e3%82%8d%e3%81%86-8.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB19c333c9f5,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e3%83%a9%e3%83%b3%e3%83%8b%e3%83%b3%e3%82%b0%e4%bb%b2%e9%96%93%e5%a4%a7%e5%8b%9f%e9%9b%86%ef%bc%81%e3%83%9e%e3%83%a9%e3%82%bd%e3%83%b3%e3%80%81%e3%82%b8%e3%83%a7%e3%82%ae%e3%83%b3%e3%82%b0%e3%81%ae-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbe9fcd71bd,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/minami-ku/%e5%9f%ba%e7%a4%8e%e6%8a%80%e8%a1%93%e3%81%ae%e6%8c%87%e5%b0%8e%e3%81%a8%e7%9a%84%e3%82%92%e7%8b%99%e3%81%a3%e3%81%9f%e7%b7%b4%e7%bf%92%e3%82%92%e8%a1%8c%e3%81%84%e3%81%be%e3%81%99-9.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbe952c9e0d,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/minami-ku/%e3%83%86%e3%83%8b%e3%82%b9%e3%81%ae%e5%9f%ba%e7%a4%8e%e3%81%8b%e3%82%89%e6%9c%80%e7%b5%82%e6%97%a5%e3%81%af%e6%a5%bd%e3%81%97%e3%81%8f%e3%82%b2%e3%83%bc%e3%83%a0%e3%81%8c%e3%81%a7%e3%81%8d%e3%82%8b.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB82188eb339,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e8%85%b0%e7%97%9b%e3%82%84%e8%82%a9%e3%81%93%e3%82%8a%e3%81%ab%e5%8a%b9%e3%81%8f%e3%82%b9%e3%83%88%e3%83%ac%e3%83%83%e3%83%81%e3%82%84%e3%83%9e%e3%83%83%e3%82%b5%e3%83%bc%e3%82%b8%e3%81%a7%e5%bf%83-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3aab528d62,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e5%85%a8%e8%ba%ab%e3%82%92%e4%bd%bf%e3%81%a3%e3%81%9f%e5%a4%aa%e6%a5%b5%e6%8b%b3%e3%81%ae%e5%8b%95%e3%81%8d%e3%82%92%e7%bf%92%e5%be%97%e3%81%99%e3%82%8b%e3%81%93%e3%81%a8%e3%81%a7%e5%bf%83%e8%ba%ab-7.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf65f7fd735,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e3%82%b9%e3%83%86%e3%83%83%e3%83%97%e5%8f%b0%e6%98%87%e9%99%8d%e3%81%ae%e3%82%a8%e3%82%a2%e3%83%ad%e3%83%93%e3%82%af%e3%82%b9%e3%81%a7%e3%82%b7%e3%82%a7%e3%82%a4%e3%83%97%e3%82%a2%e3%83%83%e3%83%97-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB97d8df26fa,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/nishi-ku/%e9%80%b1%e3%81%ab%e4%b8%80%e5%9b%9e%e3%80%81%e4%bd%93%e3%81%ae%e3%82%86%e3%81%8c%e3%81%bf%e3%82%92%e6%94%b9%e5%96%84%e3%81%97%e5%bf%83%e3%82%82%e4%bd%93%e3%82%82%e3%82%b9%e3%83%83%e3%82%ad%e3%83%aa-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9aa50ff535,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/k-pop%e3%83%80%e3%83%b3%e3%82%b9%e3%81%a7%e3%82%ab%e3%83%83%e3%82%b3%e3%82%88%e3%81%8f%e8%ba%ab%e4%bd%93%e3%82%92%e5%8b%95%e3%81%8b%e3%81%9d%e3%81%86%ef%bc%81.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd75ea485ca,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e5%8d%93%e7%90%83%e3%82%92%e9%80%9a%e3%81%97%e3%81%a6%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e3%82%92%e6%a5%bd%e3%81%97%e3%82%82%e3%81%86%ef%bc%81-3.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB89a5f1c05d,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e8%83%8c%e9%aa%a8%e3%82%b3%e3%83%b3%e3%83%87%e3%82%a3%e3%82%b7%e3%83%a7%e3%83%8b%e3%83%b3%e3%82%b0%e6%95%99%e5%ae%a4%e3%82%b5%e3%83%b3%e3%83%a9%e3%82%a4%e3%83%95%e6%b5%9c%e5%8c%97.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd6aaf6d2ac,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%94%e3%83%a9%e3%83%86%e3%82%a3%e3%82%b9%e3%81%a8%e9%aa%a8%e7%9b%a4%e4%bd%93%e6%93%8d%e3%81%a7%e3%81%8d%e3%82%8c%e3%81%84%e3%81%aa%e8%ba%ab%e4%bd%93%e3%81%a5%e3%81%8f%e3%82%8a%ef%bc%81.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB273dbff01f,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%aa%e3%82%ba%e3%83%a0%e3%81%ab%e3%81%ae%e3%81%9b%e3%81%9f%e5%85%a8%e8%ba%ab%e9%81%8b%e5%8b%95%e3%81%a7%e6%a5%bd%e3%81%97%e3%81%8f%e3%82%b7%e3%82%a7%e3%82%a4%e3%83%97%e3%82%a2%e3%83%83%e3%83%97-3.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8fd62f49ef,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%aa%e3%82%ba%e3%83%a0%e3%81%ab%e3%81%ae%e3%81%9b%e3%81%9f%e5%85%a8%e8%ba%ab%e9%81%8b%e5%8b%95%e3%81%a7%e6%a5%bd%e3%81%97%e3%81%8f%e3%82%b7%e3%82%a7%e3%82%a4%e3%83%97%e3%82%a2%e3%83%83%e3%83%97-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1a22e65691,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%aa%e3%83%a9%e3%83%83%e3%82%af%e3%82%b9%e3%81%8c%e7%9b%ae%e7%9a%84%e3%81%ae%e3%82%84%e3%81%95%e3%81%97%e3%82%81%e3%83%a8%e3%82%ac%e3%80%82%e3%81%bb%e3%81%90%e3%81%97%e3%81%a8%e3%83%a8-10.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1f2f130f65,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%aa%e3%83%a9%e3%83%83%e3%82%af%e3%82%b9%e3%81%8c%e7%9b%ae%e7%9a%84%e3%81%ae%e3%82%84%e3%81%95%e3%81%97%e3%82%81%e3%83%a8%e3%82%ac%e3%80%82%e3%81%bb%e3%81%90%e3%81%97%e3%81%a8%e3%83%a8%e3%82%ac-9.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB82cd965243,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%a9%e3%83%aa%e3%83%bc%e3%82%84%e8%a9%a6%e5%90%88%e3%81%8c%e3%81%a7%e3%81%8d%e3%82%8b%e3%82%88%e3%81%86%e6%a5%bd%e3%81%97%e3%81%8f%e3%83%86%e3%83%8b%e3%82%b9%e3%82%92%e5%ad%a6%e3%81%b3%e3%81%be.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5139ceb77b,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%aa%e3%83%ac%e3%83%bc%e3%82%84%e7%90%83%e6%8a%80%e3%81%aa%e3%81%a9%e3%80%81%e6%a5%bd%e3%81%97%e3%81%8f%e5%8b%95%e3%81%84%e3%81%a6%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e3%82%92%e3%82%82%e3%81%a3-5.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB25726e1aef,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%9e%e3%83%83%e3%83%88%e3%82%84%e8%b7%b3%e3%81%b3%e7%ae%b1%e3%80%81%e9%89%84%e6%a3%92%e9%81%8a%e3%81%b3%e3%81%a7%e6%a5%bd%e3%81%97%e3%81%8f%e4%bd%93%e3%82%92%e5%8b%95%e3%81%8b%e3%81%9d%e3%81%86-4.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBedde7b31c3,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e4%bd%93%e6%93%8d%e3%81%a8%e7%ad%8b%e3%83%88%e3%83%ac%e3%80%81%e3%82%bb%e3%83%ab%e3%83%95%e7%9f%af%e6%ad%a3%e3%81%a7%e6%ad%aa%e3%81%be%e3%81%aa%e3%81%84%e8%ba%ab%e4%bd%93%e3%81%a5%e3%81%8f%e3%82%8a-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB64f216298b,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%aa%e3%82%ba%e3%83%a0%e3%81%ab%e3%81%ae%e3%81%9b%e3%81%9f%e5%85%a8%e8%ba%ab%e9%81%8b%e5%8b%95%e3%81%a7%e6%a5%bd%e3%81%97%e3%81%8f%e3%82%b7%e3%82%a7%e3%82%a4%e3%83%97%e3%82%a2%e3%83%83%e3%83%97.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB508a124ed3,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%83%a8%e3%82%ac%e3%82%84%e3%82%a8%e3%82%af%e3%82%b5%e3%82%b5%e3%82%a4%e3%82%ba%e3%81%a7%e3%82%b7%e3%82%a7%e3%82%a4%e3%83%97%e3%82%a2%e3%83%83%e3%83%97%ef%bc%86%e3%83%aa%e3%83%95%e3%83%ac-25.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf7b4bd45a2,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e3%82%a6%e3%82%a7%e3%83%bc%e3%83%96%e3%82%b9%e3%83%88%e3%83%ac%e3%83%83%e3%83%81%e3%83%aa%e3%83%b3%e3%82%b0%e3%81%a7%e5%bf%83%e8%ba%ab%e3%81%a8%e3%82%82%e3%81%ab%e3%83%aa%e3%83%95%e3%83%ac%e3%83%83.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB47a17ba446,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/j-pop%e3%82%84%e3%83%86%e3%83%bc%e3%83%9e%e3%83%91%e3%83%bc%e3%82%af%e3%81%ae%e6%9b%b2%e3%81%a7%e6%a5%bd%e3%81%97%e3%81%8f%e8%b8%8a%e3%82%8a%e3%81%be%e3%81%97%e3%82%87%e3%81%86%ef%bc%81-8.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8b8460f617,src_c9e59312d4809087,浜松市スポーツ協会 教室・イベント,https://hamamatsu-sports.or.jp/item/class_venue_address/hamakita-ku/%e8%81%9e%e3%81%8d%e3%81%aa%e3%81%98%e3%81%bf%e3%81%ae%e3%81%82%e3%82%8b%e6%9b%b2%e3%81%a7%e6%a5%bd%e3%81%97%e3%81%8f%e8%ba%ab%e4%bd%93%e3%82%92%e5%8b%95%e3%81%8b%e3%81%9d%e3%81%86%ef%bc%81-2.html,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
